OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
1828,French Guiana,2020-03-20T00:00:00.000Z,15,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1829,French Guiana,2020-03-21T00:00:00.000Z,15,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1830,French Guiana,2020-03-22T00:00:00.000Z,15,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1831,French Guiana,2020-03-23T00:00:00.000Z,18,3,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1832,French Guiana,2020-03-24T00:00:00.000Z,20,2,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1833,French Guiana,2020-03-25T00:00:00.000Z,23,3,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1834,French Guiana,2020-03-26T00:00:00.000Z,28,5,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1835,French Guiana,2020-03-27T00:00:00.000Z,28,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1836,French Guiana,2020-03-28T00:00:00.000Z,31,3,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1837,French Guiana,2020-03-29T00:00:00.000Z,31,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1838,French Guiana,2020-03-30T00:00:00.000Z,31,0,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1839,French Guiana,2020-03-31T00:00:00.000Z,43,12,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1840,French Guiana,2020-04-01T00:00:00.000Z,46,3,-53.24126696,3.9243882,French Guiana,31ab5f81-ad33-43ce-8491-1fa569d46c57,"法属圭亚那
",,,,
1841,French Polynesia,2020-03-12T00:00:00.000Z,1,1,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1842,French Polynesia,2020-03-13T00:00:00.000Z,1,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1843,French Polynesia,2020-03-14T00:00:00.000Z,1,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1844,French Polynesia,2020-03-15T00:00:00.000Z,3,2,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1845,French Polynesia,2020-03-16T00:00:00.000Z,3,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1846,French Polynesia,2020-03-17T00:00:00.000Z,3,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1847,French Polynesia,2020-03-18T00:00:00.000Z,3,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1848,French Polynesia,2020-03-19T00:00:00.000Z,6,3,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1849,French Polynesia,2020-03-20T00:00:00.000Z,11,5,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1850,French Polynesia,2020-03-21T00:00:00.000Z,11,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1851,French Polynesia,2020-03-22T00:00:00.000Z,15,4,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1852,French Polynesia,2020-03-23T00:00:00.000Z,18,3,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1853,French Polynesia,2020-03-24T00:00:00.000Z,18,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1854,French Polynesia,2020-03-25T00:00:00.000Z,25,7,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1855,French Polynesia,2020-03-26T00:00:00.000Z,25,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1856,French Polynesia,2020-03-27T00:00:00.000Z,30,5,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1857,French Polynesia,2020-03-28T00:00:00.000Z,30,0,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1858,French Polynesia,2020-03-29T00:00:00.000Z,34,4,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1859,French Polynesia,2020-03-30T00:00:00.000Z,35,1,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1860,French Polynesia,2020-03-31T00:00:00.000Z,36,1,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1861,French Polynesia,2020-04-01T00:00:00.000Z,37,1,-149.568,-17.532,French Polynesia,5b4d9703-49bb-40f3-8f1a-426055d3630e,"法属波利尼西亚
",,,,
1862,Gabon,2020-03-14T00:00:00.000Z,1,1,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1863,Gabon,2020-03-15T00:00:00.000Z,1,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1864,Gabon,2020-03-16T00:00:00.000Z,1,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1865,Gabon,2020-03-17T00:00:00.000Z,1,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1866,Gabon,2020-03-18T00:00:00.000Z,3,2,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1867,Gabon,2020-03-19T00:00:00.000Z,3,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1868,Gabon,2020-03-20T00:00:00.000Z,3,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1869,Gabon,2020-03-21T00:00:00.000Z,3,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1870,Gabon,2020-03-22T00:00:00.000Z,3,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1871,Gabon,2020-03-23T00:00:00.000Z,6,3,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1872,Gabon,2020-03-24T00:00:00.000Z,6,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1873,Gabon,2020-03-25T00:00:00.000Z,6,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1874,Gabon,2020-03-26T00:00:00.000Z,6,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1875,Gabon,2020-03-27T00:00:00.000Z,6,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1876,Gabon,2020-03-28T00:00:00.000Z,7,1,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1877,Gabon,2020-03-29T00:00:00.000Z,7,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1878,Gabon,2020-03-30T00:00:00.000Z,7,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1879,Gabon,2020-03-31T00:00:00.000Z,7,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1880,Gabon,2020-04-01T00:00:00.000Z,7,0,11.79715762,-0.59067797,Gabon,cbf1734a-37f7-4691-bb44-0123114cb49e,加蓬,Gabon,Gabón,Габон,غابون
1881,Gambia,2020-03-18T00:00:00.000Z,1,1,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1882,Gambia,2020-03-19T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1883,Gambia,2020-03-20T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1884,Gambia,2020-03-21T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1885,Gambia,2020-03-22T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1886,Gambia,2020-03-23T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1887,Gambia,2020-03-24T00:00:00.000Z,1,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1888,Gambia,2020-03-25T00:00:00.000Z,2,1,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1889,Gambia,2020-03-26T00:00:00.000Z,2,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1890,Gambia,2020-03-27T00:00:00.000Z,2,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1891,Gambia,2020-03-28T00:00:00.000Z,2,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1892,Gambia,2020-03-29T00:00:00.000Z,3,1,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1893,Gambia,2020-03-30T00:00:00.000Z,3,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1894,Gambia,2020-03-31T00:00:00.000Z,3,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1895,Gambia,2020-04-01T00:00:00.000Z,3,0,-15.3856196,13.4529444,Gambia,71d4622e-3ccd-4650-9e66-ee0421f0f2b3,冈比亚,Gambie,Gambia,Гамбия,غامبيا
1896,Georgia,2020-02-27T00:00:00.000Z,1,1,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1897,Georgia,2020-02-28T00:00:00.000Z,1,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1898,Georgia,2020-02-29T00:00:00.000Z,2,1,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1899,Georgia,2020-03-01T00:00:00.000Z,3,1,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1900,Georgia,2020-03-02T00:00:00.000Z,3,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1901,Georgia,2020-03-03T00:00:00.000Z,3,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1902,Georgia,2020-03-04T00:00:00.000Z,3,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1903,Georgia,2020-03-05T00:00:00.000Z,3,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1904,Georgia,2020-03-06T00:00:00.000Z,9,6,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1905,Georgia,2020-03-07T00:00:00.000Z,9,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1906,Georgia,2020-03-08T00:00:00.000Z,12,3,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1907,Georgia,2020-03-09T00:00:00.000Z,13,1,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1908,Georgia,2020-03-10T00:00:00.000Z,15,2,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1909,Georgia,2020-03-11T00:00:00.000Z,23,8,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1910,Georgia,2020-03-12T00:00:00.000Z,23,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1911,Georgia,2020-03-13T00:00:00.000Z,25,2,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1912,Georgia,2020-03-14T00:00:00.000Z,25,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1913,Georgia,2020-03-15T00:00:00.000Z,30,5,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1914,Georgia,2020-03-16T00:00:00.000Z,33,3,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1915,Georgia,2020-03-17T00:00:00.000Z,33,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1916,Georgia,2020-03-18T00:00:00.000Z,34,1,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1917,Georgia,2020-03-19T00:00:00.000Z,34,0,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1918,Georgia,2020-03-20T00:00:00.000Z,38,4,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1919,Georgia,2020-03-21T00:00:00.000Z,43,5,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1920,Georgia,2020-03-22T00:00:00.000Z,49,6,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1921,Georgia,2020-03-23T00:00:00.000Z,54,5,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1922,Georgia,2020-03-24T00:00:00.000Z,67,13,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1923,Georgia,2020-03-25T00:00:00.000Z,73,6,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1924,Georgia,2020-03-26T00:00:00.000Z,77,4,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1925,Georgia,2020-03-27T00:00:00.000Z,81,4,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1926,Georgia,2020-03-28T00:00:00.000Z,85,4,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1927,Georgia,2020-03-29T00:00:00.000Z,90,5,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1928,Georgia,2020-03-30T00:00:00.000Z,98,8,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1929,Georgia,2020-03-31T00:00:00.000Z,103,5,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1930,Georgia,2020-04-01T00:00:00.000Z,115,12,43.51757115,42.17632583,Georgia,e75c6929-6252-4e54-af0f-83798afe3123,格鲁吉亚,Géorgie,Georgia,Грузия,جورجيا
1931,Germany,2020-01-28T00:00:00.000Z,4,4,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1932,Germany,2020-01-29T00:00:00.000Z,4,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1933,Germany,2020-01-30T00:00:00.000Z,4,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1934,Germany,2020-01-31T00:00:00.000Z,7,3,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1935,Germany,2020-02-01T00:00:00.000Z,8,1,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1936,Germany,2020-02-02T00:00:00.000Z,8,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1937,Germany,2020-02-03T00:00:00.000Z,10,2,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1938,Germany,2020-02-04T00:00:00.000Z,12,2,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1939,Germany,2020-02-05T00:00:00.000Z,12,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1940,Germany,2020-02-06T00:00:00.000Z,12,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1941,Germany,2020-02-07T00:00:00.000Z,13,1,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1942,Germany,2020-02-08T00:00:00.000Z,14,1,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1943,Germany,2020-02-09T00:00:00.000Z,14,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1944,Germany,2020-02-10T00:00:00.000Z,14,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1945,Germany,2020-02-11T00:00:00.000Z,14,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1946,Germany,2020-02-12T00:00:00.000Z,16,2,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1947,Germany,2020-02-13T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1948,Germany,2020-02-14T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1949,Germany,2020-02-15T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1950,Germany,2020-02-16T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1951,Germany,2020-02-17T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1952,Germany,2020-02-18T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1953,Germany,2020-02-19T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1954,Germany,2020-02-20T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
1955,Germany,2020-02-21T00:00:00.000Z,16,0,10.39232967,51.11015396,Germany,a46bc45e-bcab-46d8-a50b-5008714077c0,德国,Allemagne,Alemania,Германия,ألمانيا
